Chr	Start	Gene	Region	Reference.Repeat.Length	Median.Repeat.Length	Minimum.Repeat.Length	Maximum.Repeat.Length	SD	Variance	Cohort.Polymorphism
5	170847100	FGF18	UTR5	10	11	7	53	3.0991469534358	9.6047118389904	0.0238532110091743
5	171710718	UBTD2	UTR5	5	6	6	42	4.10453675968543	16.847222011609	0.0596330275229358
5	171881486	SH3PXD2B	UTR5	7	8	2	30	1.35982260997606	1.8491175306021	0.0357798165137615
5	171881541	SH3PXD2B	upstream	3	9	1	25	4.26875748443338	18.222290460906	0.961467889908257
5	172068241	NEURL1B	upstream	4	5	5	17	0.435279791024503	0.189468496474335	0.00458715596330275
5	172110604	NEURL1B	exonic	5	5	5	33	1.56387060676882	2.44569127471546	0.0247706422018349
5	17217724	BASP1	UTR5	5	6	6	34	2.49837395835452	6.24187243578403	0.0357798165137615
5	172659906	NKX2-5	exonic	6	7	7	12	0.151445633203846	0.0229357798165138	0.000917431192660551
5	173043417	BOD1	exonic	4	5	1	5	0.148272217587855	0.0219846505084203	0.00275229357798165
5	173043595	BOD1	UTR5	4	5	4	5	0.500229515733914	0.250229568411387	0.5
5	173315411	CPEB4	UTR5	11	13	10	18	0.535623258969856	0.28689227554949	0.711926605504587
5	173738878	HMP19->LINC01411	intergenic	3	4	4	30	1.23700514028337	1.53018171708747	0.00642201834862385
5	175665409	SIMC1	UTR5	10	11	6	33	2.0730399284909	4.29749454511756	0.0596330275229358
5	175665467	SIMC1	UTR5	4	5	5	34	1.66755959601937	2.78075500627627	0.0137614678899083
5	176024411	GPRIN1	exonic	4	5	5	16	0.395879612883321	0.156720667896648	0.00275229357798165
5	176037047	GPRIN1	UTR5	7	9	8	42	1.15925475046777	1.34387157648209	0.613761467889908
5	176057310	SNCB	UTR5	5	6	6	15	0.360537252542434	0.129987110470847	0.0036697247706422
5	176561378	NSD1	intronic	5	6	6	30	1.56130673005608	2.43767870531841	0.0100917431192661
5	176730819	PRELID1	UTR5	6	7	7	31	1.13342089549485	1.28464292634434	0.00642201834862385
5	176873862	PRR7-AS1	ncRNA	3	4	4	29	1.2906439757994	1.66576187226729	0.0110091743119266
5	176882780	PRR7	exonic	3	4	4	4	0	0	0
5	176900386	DBN1	intronic	3	4	4	32	1.49292030806813	2.22881104624224	0.0128440366972477
5	176900602	DBN1	UTR5	4	5	5	25	1.25197344662624	1.56743751105719	0.0247706422018349
5	176981491	FAM193B	UTR5	13	18	5	52	4.36937001680692	19.0913943437713	0.906422018348624
5	177099183	LOC202181	ncRNA	4	5	5	34	3.11052026987684	9.67533634931466	0.0330275229357798
5	177099222	LOC202181	ncRNA	10	11	3	47	3.06852885570424	9.41586933828958	0.110497237569061
5	177614361	GMCL1P1	ncRNA	3	4	4	9	0.151445633203846	0.0229357798165138	0.000917431192660551
5	177945928	COL23A1	intronic	5	6	1	13	0.433986082190931	0.188343919535433	0.0075187969924812
5	178017128	COL23A1	exonic	4	5	5	23	0.654976227445288	0.428993858518462	0.0018348623853211
5	178772200	ADAMTS2	exonic	4	5	5	26	1.62316675238964	2.63467030606313	0.0229357798165138
5	178772229	ADAMTS2	exonic	10	11	4	49	2.23680234348094	5.00328472380182	0.161467889908257
5	178772617	ADAMTS2	upstream	6	7	7	20	0.652143602349416	0.425291278085273	0.00458715596330275
5	179233664	MGAT4B	UTR5	5	6	1	35	3.59313101281148	12.9105904752277	0.181651376146789
5	179234173	SQSTM1	intronic	5	6	1	40	4.54905463956502	20.693898113748	0.11651376146789
5	179636111	RASGEF1C	UTR5	13	9	6	28	2.59265597837404	6.72186502219863	0.86697247706422
5	179718971	MAPK9	UTR5	9	10	6	43	1.68577366229823	2.8418328404984	0.691743119266055
5	179719053	MAPK9	UTR5	6	7	1	21	0.774963647984814	0.60056865569793	0.0073394495412844
5	179921436	CNOT6	UTR5	14	15	5	46	2.79350039398316	7.80364445118407	0.0486238532110092
5	179921639	CNOT6	UTR5	5	6	6	48	7.99471375713773	63.9154480585673	0.13302752293578
5	179921993	CNOT6	intronic	5	6	6	49	5.53861851554146	30.6762950606987	0.073394495412844
5	180030320	FLT4	exonic	3	4	4	27	0.69664991273769	0.485321100917431	0.000917431192660551
5	180258186	HEIH->LINC00847	ncRNA	5	6	6	24	0.60828338565567	0.370008677264724	0.0055045871559633
5	1878497	IRX4	exonic	7	8	8	20	0.435279791024503	0.189468496474335	0.00642201834862385
5	1887059	IRX4	UTR5	6	7	7	33	1.09742440161852	1.20434031726776	0.0073394495412844
5	2739738	LSINCT5->IRX2	intergenic	5	6	6	23	0.536591257387616	0.287930177504823	0.0018348623853211
5	2751296	IRX2	exonic	8	9	9	49	6.17531458631986	38.1345102400148	0.0954128440366973
5	2751688	IRX2	UTR5	9	10	3	40	2.38305574514304	5.67895468445927	0.0486238532110092
5	31193917	CDH6	UTR5	6	6	6	23	0.863979417694784	0.746460434200217	0.0128440366972477
5	31639430	PDZD2	upstream	3	4	4	19	0.511914801969475	0.262056764475447	0.00275229357798165
5	32174395	GOLPH3	UTR5	6	7	7	10	0.0908673799223074	0.00825688073394495	0.000917431192660551
5	32312909	MTMR12	exonic	5	6	6	36	0.963509327673424	0.928350224513694	0.0036697247706422
5	32444344	ZFR	exonic	7	8	8	40	1.73633328794616	3.01485328682993	0.00917431192660551
5	34656560	RAI14	UTR5	4	5	5	6	0.0302891266407691	0.000917431192660551	0.000917431192660551
5	34929688	DNAJC21	UTR5	4	4	4	25	2.21599681065964	4.91064186485371	0.0394495412844037
5	34929762	DNAJC21	UTR5	7	8	5	38	2.52377011441873	6.36941559043311	0.11651376146789
5	34929841	DNAJC21	UTR5	5	6	1	42	2.19155555016017	4.80291572943783	0.0275229357798165
5	36876760	NIPBL-AS1	ncRNA	9	10	9	31	0.891557354656814	0.794874516642657	0.502752293577982
5	36877302	NIPBL	intronic	8	9	9	38	1.92330801993963	3.69911373956411	0.018348623853211
5	37839795	GDNF->GDNF-AS1	upstream	5	6	6	12	0.191433279586577	0.0366467005332727	0.00458715596330275
5	38556567	LIFR	UTR5	7	8	3	30	1.58473230665944	2.51137648377015	0.0256880733944954
5	38556673	LIFR	UTR5	4	5	5	38	1.97275163577077	3.89174901643626	0.0119266055045872
5	39074587	RICTOR	upstream	5	6	6	30	0.78116728254361	0.610222323316569	0.0036697247706422
5	41925446	FBXO4	exonic	4	5	5	29	0.812443970900986	0.660065205853363	0.0018348623853211
5	42423877	GHR	UTR5	7	8	7	23	0.705519831663736	0.497758232870827	0.018348623853211
5	42951287	SELENOP->FLJ32255	intergenic	4	5	5	5	0	0	0
5	42992769	FLJ32255	ncRNA	5	6	6	12	0.211403129447013	0.0446912831399904	0.0128440366972477
5	45695973	HCN1	exonic	12	13	7	53	6.56728666775406	43.1292541764602	0.181651376146789
5	45696316	HCN1	upstream	8	9	6	26	1.01922489496961	1.03881938652581	0.0220183486238532
5	45696385	HCN1	upstream	5	6	6	42	2.9918467540307	8.95114699960405	0.0229357798165138
5	473425	SLC9A3-AS1	ncRNA	4	5	5	40	1.92689995748035	3.71294344613777	0.0110091743119266
5	5140388	ADAMTS16->CTD-2297D10.2	upstream	6	7	4	35	3.85867954614873	14.8894078398666	0.172477064220183
5	53605980	ARL15	intronic	5	6	6	6	0	0	0
5	53813560	SNX18	upstream	6	7	7	26	0.575493406174614	0.331192660550459	0.000917431192660551
5	56111403	MAP3K1	exonic	4	5	5	33	1.3622783835366	1.8558023942511	0.00917431192660551
5	56111570	MAP3K1	exonic	3	4	4	42	1.501544684469	2.25463643945712	0.00642201834862385
5	56247995	MIER3	upstream	7	8	8	30	1.16025718978464	1.34619674644695	0.0128440366972477
5	56248038	MIER3	upstream	5	6	6	16	0.347763089584152	0.120939166477115	0.00275229357798165
5	59189187	PDE4D	exonic	13	14	9	46	2.14084484575801	4.58321665360865	0.0229357798165138
5	59189843	PDE4D	intronic	4	5	5	29	0.754539927831283	0.569330502691637	0.00275229357798165
5	60628154	ZSWIM6	exonic	18	20	8	53	6.00853422650711	36.1024835511074	0.737614678899083
5	60628250	ZSWIM6	exonic	5	6	1	43	5.73148000968389	32.8498631014061	0.0990825688073395
5	60628527	ZSWIM6	exonic	11	12	1	45	6.90799835529957	47.7204412768216	0.129357798165138
5	60628604	ZSWIM6	exonic	15	16	7	53	4.36929674885766	19.0907540795781	0.734862385321101
5	61602479	KIF2A	intronic	5	6	6	19	0.733487486009361	0.538003892132332	0.0036697247706422
5	63461813	RNF180	intronic	3	4	2	21	0.631202844597155	0.39841703102754	0.00458715596330275
5	6448832	UBE2QL1	UTR5	14	16	4	30	1.26407993420111	1.59789808004987	0.414678899082569
5	6448924	UBE2QL1	UTR5	6	7	7	43	3.53622616552159	12.5048954937195	0.0256880733944954
5	65222026	ERBIN	upstream	5	6	6	20	0.424047772970768	0.179816513761468	0.000917431192660551
5	65892669	MAST4	exonic	6	7	7	21	0.753746228608066	0.568133377140883	0.00642201834862385
5	6713582	LINC02102->PAPD7	intergenic	7	8	2	49	6.91698016622336	47.8446146199274	0.135779816513761
5	6713760	PAPD7	upstream	7	8	1	44	4.03695868300566	16.2970354082948	0.0568807339449541
5	6713886	PAPD7	upstream	4	5	5	41	3.15216412983891	9.93613870144312	0.0385321100917431
5	6713956	PAPD7	upstream	9	10	4	49	3.30571824938044	10.9277731442869	0.529357798165138
5	6714246	PAPD7	upstream	7	8	1	47	2.674229330989	7.15150251472186	0.0651376146788991
5	6714520	PAPD7	upstream	6	7	1	43	2.08466894281578	4.34584460114068	0.0275229357798165
5	68390121	SLC30A5	exonic	5	6	6	29	1.15702011475669	1.33869554595159	0.0036697247706422
5	70751522	BDP1	UTR5	4	5	5	5	0	0	0
5	72143975	TNPO1	UTR5	5	6	5	6	0.0853948018305468	0.00729227217967835	0.0073394495412844
5	72251826	FCHO2	UTR5	4	5	5	33	1.19862517177963	1.43670230242374	0.00642201834862385
5	72252035	FCHO2	intronic	4	5	5	20	0.727416930379875	0.529135390603281	0.147706422018349
5	72416549	TMEM171	intronic	5	6	6	29	1.34358783211572	1.80522826260941	0.00458715596330275
5	72511982	LOC340090->LINC02230	intergenic	4	5	5	5	0	0	0
5	72742888	FOXD1	exonic	6	7	4	47	5.27238606100565	27.7980547762866	0.0871559633027523
5	72743046	FOXD1	exonic	7	8	2	52	3.42512689672712	11.7314942586836	0.0917431192660551
5	72743281	FOXD1	exonic	6	7	5	50	5.73707079859514	32.9139813480931	0.0935779816513762
5	72743850	FOXD1	exonic	10	11	4	39	3.22448666615323	10.3973142602	0.0623853211009174
5	72744018	FOXD1	exonic	5	6	6	32	2.16726313841319	4.69702951112459	0.026605504587156
5	72744197	FOXD1	UTR5	4	5	5	44	2.49756977439501	6.23785477797154	0.0357798165137615
5	72922376	ARHGEF28	intronic	6	7	2	47	2.09101585992928	4.37234732647577	0.337614678899083
5	7396173	ADCY2	upstream	6	6	6	17	0.781633035771851	0.610950202609919	0.0532110091743119
5	74807190	COL4A3BP	exonic	3	4	4	29	0.932675717619807	0.869883994237622	0.0018348623853211
5	74807268	COL4A3BP	exonic	6	7	7	28	0.653717079992403	0.427346020673794	0.0018348623853211
5	75466782	SV2C	intronic	5	6	1	14	0.756521871647097	0.572325342280426	0.015625
5	76114960	F2RL1	UTR5	3	4	4	30	1.9102886217385	3.64920261834357	0.0211009174311927
5	76326624	AGGF1	exonic	4	5	5	35	0.932892475917143	0.870288371622817	0.0018348623853211
5	76373058	ZBED3	exonic	3	4	4	29	1.02512887434751	1.05088920902099	0.00642201834862385
5	76506397	PDE8B	intronic	3	4	3	35	2.6526687986348	7.03665175525059	0.485321100917431
5	76506653	PDE8B	intronic	5	6	1	16	0.696845185962816	0.485593213199552	0.018348623853211
5	76926485	OTP	exonic	6	7	7	38	0.969877659006531	0.940662673439988	0.00275229357798165
5	76934688	OTP	upstream	3	4	4	10	0.253207492824807	0.0641140344226249	0.00275229357798165
5	76941147	OTP->TBCA	intergenic	6	7	7	36	3.77143151499792	14.2236956723195	0.165137614678899
5	77147855	TBCA->LOC101929154	intergenic	3	4	4	10	0.28063475475824	0.0787558655782175	0.00275229357798165
5	77944896	LHFPL2	upstream	5	6	6	34	1.42335813881687	2.02594839133621	0.018348623853211
5	78531880	JMY	upstream	4	6	5	11	0.547794074555742	0.300078348118381	0.627522935779817
5	83018065	HAPLN1->EDIL3	intergenic	4	5	5	5	0	0	0
5	87971692	LINC00461	ncRNA	3	4	4	4	0	0	0
5	892773	BRD9	UTR5	5	6	6	6	0	0	0
5	89825312	LYSMD3	UTR5	4	5	5	15	0.302891266407691	0.0917431192660551	0.000917431192660551
5	90676032	ARRDC3	UTR5	8	9	9	19	0.457897932596725	0.209670516676355	0.0036697247706422
5	92915544	NR2F1-AS1	ncRNA	3	4	4	9	0.214078109550548	0.0458294369887364	0.0018348623853211
5	92916982	NR2F1-AS1	ncRNA	6	7	7	10	0.0908673799223074	0.00825688073394495	0.000917431192660551
5	92920027	NR2F1	UTR5	7	8	8	41	1.97971214015464	3.91926015787567	0.0293577981651376
5	92920528	NR2F1	UTR5	11	12	12	39	2.77996256150531	7.72819184337116	0.0669724770642202
5	92920821	NR2F1	exonic	7	8	8	44	3.44966574673022	11.9001937641637	0.0577981651376147
5	94620370	MCTP1	upstream	11	12	11	44	1.53515321525575	2.35669539431007	0.0330275229357798
5	94620464	MCTP1	upstream	4	5	5	28	1.00126540606114	1.00253241337478	0.0055045871559633
5	94956182	GPR150	exonic	4	5	5	21	0.541629313933991	0.293362313712606	0.0018348623853211
5	94956545	GPR150	exonic	8	9	9	37	1.63247434709195	2.66497249391328	0.0201834862385321
5	95297443	ELL2	UTR5	5	6	6	36	2.24766816917395	5.05201219871779	0.0201834862385321
5	9546291	SEMA5A->SNHG18	upstream	5	17	1	37	7.43461514332667	55.2735023293822	0.96697247706422
5	96143592	ERAP1	UTR5	8	9	2	27	0.701544257840492	0.492164345708966	0.0055045871559633
5	96272096	LNPEP	intronic	3	5	4	10	0.521906197806191	0.272386079308515	0.578899082568807
5	98109801	RGMB	exonic	6	7	7	32	1.74656082693995	3.05047472220116	0.0220183486238532
5	98264511	LOC100289230	upstream	7	8	4	52	4.6475912539893	21.6001044641578	0.055045871559633
5	98264623	LOC100289230	upstream	3	4	4	34	3.62892854942459	13.1691224168288	0.111926605504587
6	100061417	PRDM13	exonic	3	4	4	9	0.151445633203846	0.0229357798165138	0.000917431192660551
6	100061625	PRDM13	exonic	6	7	7	44	1.19467180181967	1.42724071406307	0.252293577981651
6	100062184	PRDM13	exonic	8	8	8	12	0.171262487640438	0.0293308396727913	0.0018348623853211
6	101841531	ASCC3->GRIK2	intergenic	5	6	6	20	0.578407929121534	0.334555732470662	0.0018348623853211
6	10398508	TFAP2A	UTR3	7	8	7	19	0.358249413729767	0.128342642437722	0.0036697247706422
6	10426442	TFAP2A->LINC00518	intergenic	4	5	5	12	0.212023886485384	0.044954128440367	0.000917431192660551
6	105851009	PREP	upstream	5	6	6	22	0.485543878574754	0.235752858021415	0.0018348623853211
6	107435652	BEND3	upstream	4	5	5	37	1.70493978078721	2.90681965611073	0.00642201834862385
6	107435942	BEND3	upstream	5	6	6	25	1.31056455940501	1.71757946436846	0.0137614678899083
6	107436255	BEND3	upstream	3	4	4	36	2.1353679924975	4.55979646338278	0.0275229357798165
6	107436624	BEND3	upstream	4	5	5	34	1.40436834356016	1.9722504443939	0.0110091743119266
6	107436752	BEND3->PDSS2	intergenic	4	6	5	8	0.528160810744593	0.278953842006386	0.492660550458716
6	107811460	SOBP	UTR5	31	32	6	53	2.90484295075562	8.4381125685546	0.154128440366972
6	107811744	SOBP	UTR5	9	10	6	53	5.31049746329273	28.2013833076385	0.104587155963303
6	107956280	SOBP	exonic	6	7	6	37	1.91604920491313	3.67124455564823	0.0229357798165138
6	108279316	SEC63	UTR5	3	4	4	35	2.1933820754769	4.81092492902334	0.0211009174311927
6	108279363	SEC63	UTR5	10	11	2	33	3.00721871832509	9.04336441984482	0.109174311926606
6	108582179	SNX3	UTR5	5	6	6	25	0.698485617382585	0.487882157690331	0.0055045871559633
6	108882288	FOXO3	intronic	5	6	6	44	2.81847087340135	7.94377806421176	0.0238532110091743
6	108882648	FOXO3	exonic	4	5	3	46	4.08348578437219	16.6748561511697	0.0348623853211009
6	109804399	ZBTB24	UTR5	5	6	4	22	0.603766159998856	0.364533575959764	0.0174311926605505
6	110300376	GPR6	exonic	4	5	5	29	1.06632320651305	1.13704518074827	0.0036697247706422
6	11044632	ELOVL2-AS1	ncRNA	3	4	4	36	2.08910447400474	4.36435750330663	0.0128440366972477
6	111136556	AMD1->CDK19	intronic	5	6	6	28	0.987935326220053	0.976016208793523	0.00458715596330275
6	111196229	AMD1	UTR5	6	7	7	25	0.672234564739932	0.451899310031087	0.0018348623853211
6	111279975	GTF3C6	exonic	4	5	5	5	0	0	0
6	111804095	REV3L	UTR5	4	5	5	21	0.863632217871422	0.745860607745512	0.0055045871559633
6	111804170	REV3L	UTR5	3	4	4	21	0.831219549798251	0.690925939966807	0.00917431192660551
6	112194079	FYN	intronic	4	5	1	35	1.60317169271768	2.57015947633129	0.0192660550458716
6	114181028	MARCKS	exonic	3	4	3	34	1.12301810385527	1.26116966158668	0.492660550458716
6	114663585	HDAC2-AS2->LOC105377962	intergenic	9	10	6	44	3.2156218302976	10.3402237554865	0.0376146788990826
6	114664782	HDAC2-AS2->LOC105377962	intergenic	5	6	6	20	0.46603132557575	0.21718519641789	0.00275229357798165
6	11538452	TMEM170B	UTR5	6	7	7	39	1.59090154492035	2.53096772562994	0.0146788990825688
6	117002275	KPNA5	upstream	11	12	9	47	1.54404723137681	2.38408185272239	0.577981651376147
6	117803962	DCBLD1	exonic	3	4	4	31	1.02432031327831	1.04923210419457	0.00275229357798165
6	118228341	SLC35F1	upstream	14	15	1	52	2.63762460297541	6.95706354622118	0.765137614678899
6	118228648	SLC35F1	upstream	5	6	6	52	4.1320468910204	17.0738115095913	0.036697247706422
6	118228718	SLC35F1	UTR5	3	4	4	52	3.13449779910585	9.82507645259939	0.0275229357798165
6	118228986	SLC35F1	exonic	5	6	6	38	3.67342525785934	13.494053125079	0.0348623853211009
6	119399705	FAM184A	UTR5	3	4	4	16	0.36346951968923	0.132110091743119	0.000917431192660551
6	119399967	FAM184A	intronic	7	8	8	26	0.692965738496709	0.480201514730289	0.00275229357798165
6	119670150	MAN1A1	exonic	5	6	6	6	0	0	0
6	12009348	LOC101928253->HIVEP1	intergenic	10	11	7	47	1.75556527039676	3.08200941862326	0.145871559633028
6	12012681	HIVEP1	upstream	5	6	6	47	2.43051471730883	5.90740179105484	0.0155963302752294
6	121729665	TBC1D32->GJA1	intergenic	6	7	7	7	0	0	0
6	123317799	CLVS2	UTR5	7	8	8	33	1.55588395716531	2.42077488816438	0.0155963302752294
6	124124514	NKAIN2	upstream	4	5	5	38	3.01029662102252	9.06188574653962	0.0247706422018349
6	124125153	NKAIN2	UTR5	6	7	6	35	1.23162102040679	1.51689033790785	0.00917431192660551
6	125283716	RNF217	exonic	4	5	5	35	1.57392405249589	2.47723692302508	0.0100917431192661
6	126964621	MIR588->RSPO3	intergenic	5	6	6	6	0	0	0
6	127439928	RSPO3	upstream	8	8	8	36	1.0022043756983	1.00441361066882	0.00458715596330275
6	127439970	RSPO3	upstream	9	10	10	40	1.42946357237622	2.04336610475059	0.00825688073394495
6	127836814	SOGA3	exonic	4	5	5	39	1.8924984231963	3.58155028180049	0.0137614678899083
6	127836933	SOGA3	exonic	7	8	8	33	1.37565977908879	1.89243982780263	0.00825688073394495
6	127837182	SOGA3	exonic	5	6	6	23	0.727865572471863	0.529788291589793	0.0018348623853211
6	128841480	PTPRK	exonic	3	4	4	33	0.878384672582305	0.771559633027523	0.000917431192660551
6	13014393	PHACTR1	intronic	4	5	5	27	1.36035530269328	1.85056654956572	0.0055045871559633
6	130339655	L3MBTL3	UTR5	8	9	9	37	0.999960403930442	0.999920809428733	0.0055045871559633
6	130341123	L3MBTL3	intronic	9	11	1	40	3.7139314066031	13.7932864929529	0.500917431192661
6	131122616	TMEM200A->SMLR1	intergenic	14	15	6	46	1.29638996966099	1.68062695343763	0.0229357798165138
6	1313566	FOXQ1	exonic	4	5	5	24	1.53028555139111	2.34177386879639	0.0211009174311927
6	131456660	AKAP7	upstream	8	9	2	45	2.73813747291527	7.49739682058281	0.055045871559633
6	13328735	TBC1D7->TBC1D7-LOC100130357	UTR5	10	11	7	58	4.51198025408599	20.3579658132619	0.273394495412844
6	13365632	GFOD1	exonic	3	4	4	4	0	0	0
6	133985325	TARID	ncRNA	5	6	6	27	2.22982129668251	4.97210301513888	0.0321100917431193
6	13487935	GFOD1	upstream	8	9	4	28	1.23451103248287	1.52401748932191	0.0110091743119266
6	137113143	MAP3K5	exonic	5	6	2	29	1.0362239719121	1.07376011996529	0.0110091743119266
6	13711470	RANBP9	exonic	8	9	2	44	4.00418438098557	16.0334925569288	0.465137614678899
6	13711707	RANBP9	exonic	6	7	4	52	7.71659802237224	59.5458850388792	0.139449541284404
6	137814557	OLIG3	exonic	4	5	5	5	0	0	0
6	138428233	PERP	intronic	7	8	8	16	0.403692278901914	0.162967456045021	0.0036697247706422
6	1389986	FOXF2->MIR6720	intergenic	6	7	2	48	9.02994296356707	81.5398699252744	0.186238532110092
6	139014217	FLJ46906	ncRNA	7	8	8	39	1.34035386019021	1.79654847052679	0.00917431192660551
6	1390277	FOXF2	exonic	9	10	5	46	3.98647218378739	15.8919604721106	0.107339449541284
6	1390411	FOXF2	exonic	4	5	5	36	1.68801102435836	2.84938121835536	0.00825688073394495
6	1391082	FOXF2	exonic	6	8	5	15	0.602050256766148	0.362464511672185	0.476146788990826
6	139456666	HECA	exonic	3	5	4	37	1.10408745437836	1.2190091069157	0.5
6	139456686	HECA	exonic	4	5	1	36	1.86361297001123	3.47305330199409	0.0192660550458716
6	139694486	CITED2	exonic	7	8	5	14	0.544183488000815	0.296135668612733	0.500917431192661
6	143771947	PEX3	UTR5	9	10	10	26	0.499433129091658	0.249433450434284	0.0018348623853211
6	143832697	FUCA2	exonic	4	5	5	7	0.104828218732681	0.0109889554426669	0.00275229357798165
6	144606177	STX11->UTRN	intergenic	3	4	4	13	0.272602139766922	0.0743119266055046	0.000917431192660551
6	146056639	LOC100507557	ncRNA	4	5	5	18	0.398336276003344	0.158671788780212	0.0018348623853211
6	147525247	STXBP5-AS1	ncRNA	5	6	6	43	3.75567135863992	14.1050673541082	0.0440366972477064
6	147525385	STXBP5-AS1	ncRNA	5	6	6	46	3.78360236777709	14.3156468774484	0.0385321100917431
6	147829594	SAMD5	upstream	4	5	5	28	0.947339210642306	0.897451580020387	0.0036697247706422
6	147829766	SAMD5	upstream	6	7	3	33	1.28005522422804	1.63854137707349	0.036697247706422
6	149068910	UST	intronic	4	5	5	5	0	0	0
